ds,yhat,yhat_lower,yhat_upper
2025-05-02 21:00:00,18.823114968742864,12.615496625855199,25.50144531816259
2025-05-02 22:00:00,19.294395824152453,12.804544715166914,25.753029419203006
2025-05-02 23:00:00,20.301640237866852,14.285202353289892,26.81796232680199
2025-05-03 00:00:00,21.006433857090247,14.800873119394105,26.873073426960133
2025-05-03 01:00:00,20.79978928148474,14.965069358572691,26.917810386558685
2025-05-03 02:00:00,19.817753196910644,13.403241187170364,26.069196118849714
2025-05-03 03:00:00,18.803446436317284,13.04383323469764,25.62722312005382
2025-05-03 04:00:00,18.457844267220008,12.233778181068613,25.13041370259693
2025-05-03 05:00:00,18.87787177613477,12.795674603975206,25.032117741584415
2025-05-03 06:00:00,19.56698955983062,13.009411961317616,25.721378691698913
2025-05-03 07:00:00,19.948912575481472,13.27273923005698,25.744106377781506
2025-05-03 08:00:00,19.8635260732635,13.261139080780875,25.845521512083124
2025-05-03 09:00:00,19.597092780147296,12.79300126867303,25.652981743964464
2025-05-03 10:00:00,19.491514915866052,13.498633349051513,25.487218380707848
2025-05-03 11:00:00,19.581703789020654,13.554831299059915,26.11210741157024
2025-05-03 12:00:00,19.631849556499134,13.188477813454552,25.62937774910446
2025-05-03 13:00:00,19.488406221325207,12.987455322250524,25.45226529248062
2025-05-03 14:00:00,19.32454532926198,13.117453286319975,25.968895259785338
2025-05-03 15:00:00,19.475955453677546,13.218752132492492,26.020355838325436
2025-05-03 16:00:00,20.02596585649505,14.021263077709213,26.20834798348735
2025-05-03 17:00:00,20.60158209807836,14.877337202604437,26.92916316822158
2025-05-03 18:00:00,20.656189168293842,13.928596268185045,26.852638637430285
2025-05-03 19:00:00,20.01037058869673,13.846318491931575,26.539923172775502
2025-05-03 20:00:00,19.11417806519605,12.975453652427582,25.10241100453797
2025-05-03 21:00:00,18.71988577954742,12.464817605437158,24.92999057031402
2025-05-03 22:00:00,19.219379654250048,12.922752343411338,26.136725226571365
2025-05-03 23:00:00,20.254412375919017,14.085797890316908,26.15770173882399
2025-05-04 00:00:00,20.986247385296977,14.812122270053452,27.23686710281616
2025-05-04 01:00:00,20.80558580811663,14.998989322025862,26.85384727360085
2025-05-04 02:00:00,19.848178121531095,13.812296900423462,25.695827192326558
2025-05-04 03:00:00,18.856868549293928,13.196357671625362,25.126508831428126
2025-05-04 04:00:00,18.53237942835717,12.29343823700674,24.507377302153014
2025-05-04 05:00:00,18.97141035968901,12.618991113575932,25.086188100350924
2025-05-04 06:00:00,19.677227302392517,13.467215584002497,26.307137492063486
2025-05-04 07:00:00,20.07338441585633,13.741709810039765,26.33953427112013
2025-05-04 08:00:00,19.999642531767595,13.518941353054345,26.504162485965516
2025-05-04 09:00:00,19.74217838883318,13.731550304252442,26.19761536303325
2025-05-04 10:00:00,19.6428481813656,13.438216697503286,26.285143051471003
2025-05-04 11:00:00,19.73655814713535,13.810512103251687,25.54882252443663
2025-05-04 12:00:00,19.787534761241087,13.83501669196657,26.18573604621084
2025-05-04 13:00:00,19.642309603454816,13.860389069250319,26.090868891311572
2025-05-04 14:00:00,19.47417235670031,13.606138097880567,26.202981722190625
2025-05-04 15:00:00,19.61896903374892,13.15572195628897,25.768994810407875
2025-05-04 16:00:00,20.16022383237997,13.84585304807188,26.402372202661905
2025-05-04 17:00:00,20.725172413347515,14.43772833782847,27.232922954770206
2025-05-04 18:00:00,20.767462201297242,14.263298411811032,27.384891896855123
2025-05-04 19:00:00,20.10796818750553,13.246398727127602,26.102517565636713
2025-05-04 20:00:00,19.197058866390933,12.774451830623432,25.350621522237294
2025-05-04 21:00:00,18.787346427687346,12.275338611469522,24.88564659859347
2025-05-04 22:00:00,19.27107159581478,12.914597706459537,25.42963926407612
2025-05-04 23:00:00,20.290353956875244,14.056751284304084,26.318937028132282
2025-05-05 00:00:00,21.00683104051907,14.826262609140857,27.674602358635475
2025-05-05 01:00:00,20.811580192724698,14.565549640287031,27.616193040752574
2025-05-05 02:00:00,19.840725100090594,13.749094702314654,26.442344397069256
2025-05-05 03:00:00,18.83747502392732,12.599409345804856,24.77563924220206
2025-05-05 04:00:00,18.502904053865393,12.438280385431057,24.764658531061933
2025-05-05 05:00:00,18.934045260346114,12.391569409458883,25.227021975030752
2025-05-05 06:00:00,19.63447497015463,13.495403309324232,25.66886767318851
2025-05-05 07:00:00,20.028030033346955,13.861919647937372,26.310565338371024
2025-05-05 08:00:00,19.95472202330116,13.287532954253622,26.12528152447399
2025-05-05 09:00:00,19.70094256089719,13.46936699478219,26.132677883515687
2025-05-05 10:00:00,19.60872336576846,13.476055218667918,25.994104430288118
2025-05-05 11:00:00,19.713103808244867,13.28886867775734,25.963711128947903
2025-05-05 12:00:00,19.778398571035,13.545194371505334,25.89377289271904
2025-05-05 13:00:00,19.65118052404187,13.292100960568192,25.94190349598801
2025-05-05 14:00:00,19.504732299645976,13.722907885097248,25.90099194441307
2025-05-05 15:00:00,19.67484368765571,13.54216240715825,25.690752335057084
2025-05-05 16:00:00,20.24493320334165,13.738015462594051,26.948052636069903
2025-05-05 17:00:00,20.842081942958075,14.808761764165542,26.777652266184628
2025-05-05 18:00:00,20.91973469997316,14.973459048757494,27.09472278116457
2025-05-05 19:00:00,20.298517445471926,14.470260002500893,26.932015563348923
2025-05-05 20:00:00,19.428505463363642,13.210877410550212,25.47313863151281
2025-05-05 21:00:00,19.061976315807378,12.459067847179433,25.391341748005107
2025-05-05 22:00:00,19.590797992476926,13.354301763354457,26.17266298475779
2025-05-05 23:00:00,20.65668305064255,14.351840361873977,26.8898283812012
2025-05-06 00:00:00,21.420831967984324,15.104430685918466,27.901939058480107
2025-05-06 01:00:00,21.27385969744726,15.528138339675724,27.44132541888131
2025-05-06 02:00:00,20.3514072278979,13.762914764060946,26.62754266136519
2025-05-06 03:00:00,19.396186152432723,13.413136464708897,25.899182267225456
2025-05-06 04:00:00,19.108763488780287,13.176392155052087,25.77857954653935
2025-05-06 05:00:00,19.585661566963275,13.120772906929089,26.188247211617465
2025-05-06 06:00:00,20.32994813908223,14.475701436550473,26.433361114673694
2025-05-06 07:00:00,20.764959509650282,14.951322765546603,27.29819057345462
2025-05-06 08:00:00,20.73022055834471,14.52057167589641,26.93853372216011
2025-05-06 09:00:00,20.511655774664426,14.04882851324633,26.806772517096974
2025-05-06 10:00:00,20.450854839710637,13.73500659805686,26.922283204375372
2025-05-06 11:00:00,20.582445460138814,14.23078775166496,26.71242703816343
2025-05-06 12:00:00,20.670365999592406,14.66426662273477,26.465072873525862
2025-05-06 13:00:00,20.56085294967153,14.294798667289673,27.014315033529815
2025-05-06 14:00:00,20.426896671987613,14.171524548045776,26.73757202685742
2025-05-06 15:00:00,20.604042476728004,14.264470418840764,26.730431400857196
2025-05-06 16:00:00,21.175515411697063,14.447392260634489,27.2651831612448
2025-05-06 17:00:00,21.7682565198408,15.429079163109646,28.09885377807603
2025-05-06 18:00:00,21.83562613406188,15.63713673999651,28.13365006010152
2025-05-06 19:00:00,21.198222659768124,14.757948504987443,27.469746412371354
2025-05-06 20:00:00,20.306151431362235,14.000166396646394,26.393956668711446
2025-05-06 21:00:00,19.911777744767775,13.560345923544824,26.28591680273389
2025-05-06 22:00:00,20.40711441711846,14.230784427197195,26.74701539941667
2025-05-06 23:00:00,21.434074685332025,15.26687764109044,27.701221904899043
2025-05-07 00:00:00,22.15411367995349,16.110685660524464,28.58877414380816
2025-05-07 01:00:00,21.958152482517114,15.36289247739422,27.612684604326777
2025-05-07 02:00:00,20.982186600622637,14.924147347447736,27.23797723030297
2025-05-07 03:00:00,19.969326896006404,13.79119317452264,26.329477974008554
2025-05-07 04:00:00,19.62058025394092,13.755275603891318,25.855520348535148
2025-05-07 05:00:00,20.03294485591573,13.649390510722803,26.50497815341763
2025-05-07 06:00:00,20.709995264896257,14.182921604654767,27.2554481286362
2025-05-07 07:00:00,21.075600181052863,14.662040100245907,27.3922916105337
2025-05-07 08:00:00,20.969836801301575,14.46929267527923,27.33331615983125
2025-05-07 09:00:00,20.679195970223883,14.239630848225827,26.786603850887396
2025-05-07 10:00:00,20.545841725401,14.127792587268226,26.758827364649978
2025-05-07 11:00:00,20.604978013840082,14.614142362342863,26.90179641718565
2025-05-07 12:00:00,20.621115196277675,14.169844887729258,26.89675075013422
2025-05-07 13:00:00,20.44105145277807,14.273824506261692,27.080985971537782
2025-05-07 14:00:00,20.23832259468308,13.825781179821709,26.24256395158646
2025-05-07 15:00:00,20.348997413654175,14.004296507137513,27.010723909793832
2025-05-07 16:00:00,20.85679701133006,14.711750509505874,27.693872741805794
2025-05-07 17:00:00,21.389125930522415,15.01773293657191,28.179046913674195
2025-05-07 18:00:00,21.399770716464268,15.590311427310738,27.376347326252375
2025-05-07 19:00:00,20.709714412134986,14.64561422359744,27.296563941440407
2025-05-07 20:00:00,19.76940162356168,13.429172256281444,25.92577469103129
2025-05-07 21:00:00,19.33148829982244,13.003431208673407,25.497959120597326
2025-05-07 22:00:00,19.788226615646796,13.265338667873278,26.01490359741014
2025-05-07 23:00:00,20.781715797150223,14.053958063044632,26.707857997670516
2025-05-08 00:00:00,21.473542148955296,15.324668230829499,27.870840584939174
2025-05-08 01:00:00,21.254702306125317,14.92909611686649,27.487822253685295
2025-05-08 02:00:00,20.261211550395835,13.933188595857882,26.2251949260648
2025-05-08 03:00:00,19.236145225472562,12.931487808791303,25.679643842885877
2025-05-08 04:00:00,18.880420530051104,12.179485626499195,25.169635382465525
2025-05-08 05:00:00,19.290893534397757,13.238317526231933,25.679376163508458
2025-05-08 06:00:00,19.97094660445968,13.710154241604771,26.20434163700262
2025-05-08 07:00:00,20.344209060353638,13.957890533252844,27.196224120955097
2025-05-08 08:00:00,20.250474964994954,14.176158438804123,26.276552425187585
2025-05-08 09:00:00,19.97591218479337,13.852305706515507,26.39064916965433
2025-05-08 10:00:00,19.862326276176674,13.406522744426388,26.10600534443904
2025-05-08 11:00:00,19.94453191863697,13.504140998083539,26.135685653240476
2025-05-08 12:00:00,19.986624453786614,13.573774114432615,26.3359902683194
2025-05-08 13:00:00,19.83496657675882,13.541681343215398,26.355463551922558
2025-05-08 14:00:00,19.66264362087414,13.030558297545799,25.49556537973965
2025-05-08 15:00:00,19.80526450158714,13.158948061394133,25.892999515048196
2025-05-08 16:00:00,20.34608668858497,14.070659898922191,26.826233607493613
2025-05-08 17:00:00,20.912052961323898,14.618791960846472,27.66455602460812
2025-05-08 18:00:00,20.956495506058015,14.361289250191204,26.798452702333755
2025-05-08 19:00:00,20.29995579212954,13.707510319548945,26.26830584830704
2025-05-08 20:00:00,19.392454796976352,12.772325281208706,25.26820552670743
2025-05-08 21:00:00,18.986247664433662,12.473221236487454,25.147482291844526
2025-05-08 22:00:00,19.473213123733267,13.49672605417512,26.484443815146847
2025-05-08 23:00:00,20.495108458429545,14.392561475098857,26.791182361278604
2025-05-09 00:00:00,21.21321323302054,15.146362420468172,27.168094575135456
2025-05-09 01:00:00,21.018255759991153,14.949466347707594,26.89752716950516
2025-05-09 02:00:00,20.04602410875424,14.282441221540052,27.09692001941996
2025-05-09 03:00:00,19.039409662489035,12.76391603830391,25.249685846807793
2025-05-09 04:00:00,18.69919047940458,12.586575832294201,25.041759545298966
2025-05-09 05:00:00,19.122129287859856,12.604715714979594,25.486076910600147
2025-05-09 06:00:00,19.81156129322454,13.438851211821488,26.233103024415243
2025-05-09 07:00:00,20.191114621889138,13.512709847210273,26.36714316212911
2025-05-09 08:00:00,20.10062730654974,14.175203619722035,26.065620564758404
2025-05-09 09:00:00,19.826354970220162,13.678479093824208,25.98926227654763
2025-05-09 10:00:00,19.71023277978405,13.308953281622205,26.030949534327803
2025-05-09 11:00:00,19.787244429699683,13.406010736231698,26.093033261051406
2025-05-09 12:00:00,19.821690738376194,13.850092797976023,26.051713646362494
2025-05-09 13:00:00,19.66017295435938,12.941357838458918,26.04045027497361
2025-05-09 14:00:00,19.4760442554115,13.347213300419979,26.107713680129688
2025-05-09 15:00:00,19.605206560419152,13.313024668962075,25.798205084073224
2025-05-09 16:00:00,20.131231078694295,14.187878857582787,26.30021217679673
2025-05-09 17:00:00,20.681390411890344,14.61693467190335,27.058519904887156
2025-05-09 18:00:00,20.709357828494948,14.365637072336968,26.579167514439632
2025-05-09 19:00:00,20.03602221310607,13.590644123418512,26.41769779023418
2025-05-09 20:00:00,19.11175332580633,12.953428782531411,25.22686938577328
2025-05-09 21:00:00,18.689151520225746,12.406872432456163,24.965089231408406
2025-05-09 22:00:00,19.160432314855623,12.588635659309178,25.215024878415772
2025-05-09 23:00:00,20.167676667849122,13.582910669201354,26.479928548044793
2025-05-10 00:00:00,20.87247022630959,14.19109631043269,26.909166935434367
2025-05-10 01:00:00,20.665825589937505,14.341227960211974,27.158388131862242
2025-05-10 02:00:00,19.68378944460062,13.48444729315603,25.948171967673172
2025-05-10 03:00:00,18.669482623304376,12.135342293928884,24.544441989256896
2025-05-10 04:00:00,18.323880393408423,11.925364923481242,24.438482943791847
2025-05-10 05:00:00,18.74390784156626,12.246505617928712,25.40691480325978
2025-05-10 06:00:00,19.433025564523803,13.243381148207101,26.111323407884075
2025-05-10 07:00:00,19.81494851889326,14.016262537526005,26.279502475222028
2025-05-10 08:00:00,19.729561955421424,13.389425854859695,25.87242481688754
2025-05-10 09:00:00,19.46312860103369,13.622792676991804,25.174238404557357
2025-05-10 10:00:00,19.357550675483573,12.867622539684135,25.230938404705643
2025-05-10 11:00:00,19.447739487373955,12.67351497632753,25.15160437898538
2025-05-10 12:00:00,19.497885193610287,12.684888004403385,26.11358765260264
2025-05-10 13:00:00,19.35444179716178,12.953005368320987,25.768875821357607
2025-05-10 14:00:00,19.190580843841484,12.735493577274905,25.76793609495138
2025-05-10 15:00:00,19.341990906995328,13.028624531473909,25.957637891242587
2025-05-10 16:00:00,19.89200124854501,13.792971789212668,26.11194667980799
2025-05-10 17:00:00,20.467617428867936,14.18842529199702,26.544076990519027
2025-05-10 18:00:00,20.522224437799544,13.598239073756785,26.57260694591715
2025-05-10 19:00:00,19.87640579697249,14.028213122806015,25.8247422833197
2025-05-10 20:00:00,18.980213211994947,12.281439276787147,25.63956812824369
2025-05-10 21:00:00,18.585920864913003,12.531804603309475,24.677449599297827
2025-05-10 22:00:00,19.085414678180634,13.45628936884095,25.687761052700594
2025-05-10 23:00:00,20.120447338406773,13.77145887029225,26.903833637987443
2025-05-11 00:00:00,20.852282286314146,14.550558683116714,27.029336842623543
2025-05-11 01:00:00,20.671620647697637,14.3500287831016,27.131421382138996
2025-05-11 02:00:00,19.714212899661764,13.410127384386703,25.661931260620193
2025-05-11 03:00:00,18.722903265981515,12.272233258560995,24.87923419199635
2025-05-11 04:00:00,18.398414083608905,11.81184611085868,24.75148179178447
2025-05-11 05:00:00,18.83744495349323,12.134771997949594,25.368888944813612
2025-05-11 06:00:00,19.543261835232123,13.334549500069235,25.674228007404114
2025-05-11 07:00:00,19.939418887672787,13.396451050844142,26.47120124314406
2025-05-11 08:00:00,19.865676942640846,14.106703269177263,26.24686617679187
2025-05-11 09:00:00,19.608212738707255,13.121041349986445,25.700760727290515
2025-05-11 10:00:00,19.50888247025134,13.512644156621194,26.111840355282478
2025-05-11 11:00:00,19.602592375037144,13.441466712188609,25.889493739088156
2025-05-11 12:00:00,19.653568928188594,13.395221086512231,25.72489462920195
2025-05-11 13:00:00,19.508343709401203,13.380837437949962,25.72631542584711
2025-05-11 14:00:00,19.34020640166968,13.179554631657298,25.558948518882264
2025-05-11 15:00:00,19.48500301773712,13.291538784965116,25.746639294934255
2025-05-11 16:00:00,20.026257755380648,13.454085234287788,26.85299992930425
2025-05-11 17:00:00,20.591206275369434,14.070466916705962,26.515000584083605
2025-05-11 18:00:00,20.633496001012166,14.65875243257696,26.951898427570363
2025-05-11 19:00:00,19.974001924971727,14.253329672175006,26.124214694680518
2025-05-11 20:00:00,19.063092541538282,12.487573274420914,25.15106917246251
2025-05-11 21:00:00,18.653380040560194,12.719529965820307,24.362152600102004
2025-05-11 22:00:00,19.137105146411425,13.152045450310066,26.095503423439162
2025-05-11 23:00:00,20.15638744518789,13.8501495535226,26.48375699790767
2025-05-12 00:00:00,20.872864466522167,14.539261583589791,27.011443958374034
2025-05-12 01:00:00,20.67761355644826,14.262525930564621,27.07071528700664
2025-05-12 02:00:00,19.70675840152126,13.16541934245844,25.84531432000603
2025-05-12 03:00:00,18.703508263073683,12.14104331246814,24.5000079862657
2025-05-12 04:00:00,18.368937230785896,12.294959017771006,24.657796121401468
2025-05-12 05:00:00,18.80007837503293,11.890533600775212,25.401315417941298
2025-05-12 06:00:00,19.500508022624434,13.162909351734713,26.02870338418952
2025-05-12 07:00:00,19.894063023544955,13.621993739298572,26.171646677799206
2025-05-12 08:00:00,19.820754951294674,13.676483390885679,26.07328218803149
2025-05-12 09:00:00,19.56697542664941,13.434007760730633,26.050511883489087
2025-05-12 10:00:00,19.474756169282035,13.164398270250675,25.89254109935264
2025-05-12 11:00:00,19.57913654952447,13.470823583663673,25.5335510434652
2025-05-12 12:00:00,19.644431250103683,13.304976263952517,26.011076617922694
2025-05-12 13:00:00,19.51721314086524,13.125969765826886,25.51442209217829
2025-05-12 14:00:00,19.370764854241916,13.147976148789125,25.479451391622607
2025-05-12 15:00:00,19.540876180020074,13.30905014311245,25.871517278986
2025-05-12 16:00:00,20.110965696136397,13.7302281772242,26.51145280861436
2025-05-12 17:00:00,20.708114436160177,14.249175989257989,26.529556892486386
2025-05-12 18:00:00,20.78576719361932,13.987997088387512,27.328728047218917
2025-05-12 19:00:00,20.16454993958699,13.955505922550822,26.3949042322225
2025-05-12 20:00:00,19.29453795788082,13.280965763898296,25.804045638107358
2025-05-12 21:00:00,18.928008810769335,12.880457495218094,25.136152925120147
2025-05-12 22:00:00,19.456830487881955,13.04820940836821,25.824543172364578
2025-05-12 23:00:00,20.522715546483543,14.519743481327497,26.888123308657587
2025-05-13 00:00:00,21.286864464251945,15.181526312866858,27.51615624946825
2025-05-13 01:00:00,21.139892194134813,15.239171245071448,27.856151333464823
2025-05-13 02:00:00,20.21743972508252,13.823916516050776,26.56992805634856
2025-05-13 03:00:00,19.26221865005074,13.043294127363897,25.657335593525225
2025-05-13 04:00:00,18.974795986868706,13.060133006975326,25.641399625467233
2025-05-13 05:00:00,19.451694065533186,13.153947427767399,25.904939214987536
2025-05-13 06:00:00,20.195980638124666,13.949312570956561,26.24310729041764
2025-05-13 07:00:00,20.63099200915845,14.454785810465848,26.333977173449686
2025-05-13 08:00:00,20.59625305831233,14.391361082073026,26.807869427463263
2025-05-13 09:00:00,20.377688275102816,14.226755393379552,26.43881594166185
2025-05-13 10:00:00,20.316887340599838,14.076122917389013,26.68680256158654
2025-05-13 11:00:00,20.448477961492483,14.269416235446151,26.909210232085943
2025-05-13 12:00:00,20.53639850141751,14.482628280734575,26.818478679801533
2025-05-13 13:00:00,20.4268854519707,14.0604465252004,26.636540177135995
2025-05-13 14:00:00,20.2929291744154,14.773378844056856,26.217523965689733
2025-05-13 15:00:00,20.47007497934984,13.788905240501412,26.576779242741544
2025-05-13 16:00:00,21.041547914452078,14.940682794439931,26.682143094483106
2025-05-13 17:00:00,21.63428902276133,15.121883324362976,27.823414124848643
2025-05-13 18:00:00,21.70165863712954,15.364935660598423,28.01037339976278
2025-05-13 19:00:00,21.064255162988633,14.731753159305974,26.82945189623335
2025-05-13 20:00:00,20.17218393474376,14.070181025223649,26.5253575955673
2025-05-13 21:00:00,19.777810248303087,13.745407033049615,25.671165994521473
2025-05-13 22:00:00,20.273146920830673,13.81420925548129,26.750774390803777
2025-05-13 23:00:00,21.30010718920117,15.492559811945023,27.411591373905104
2025-05-14 00:00:00,22.020146184995255,16.001385049815077,28.689050634406946
2025-05-14 01:00:00,21.824184988727833,15.68778837737034,27.91523228793304
2025-05-14 02:00:00,20.848219108042155,14.553463503268112,27.0723430880266
2025-05-14 03:00:00,19.83535940457097,13.513553421545522,26.056935609558142
2025-05-14 04:00:00,19.48661276371253,12.962410149112415,25.537038069993727
2025-05-14 05:00:00,19.89897736685774,13.585884578414465,26.101723340263767
2025-05-14 06:00:00,20.576027777023956,14.477544183245483,26.81225571869271
2025-05-14 07:00:00,20.94163269435949,14.837114953732643,26.86278085333621
2025-05-14 08:00:00,20.835869315781995,14.632516994059888,27.18978469580975
2025-05-14 09:00:00,20.54522848590814,14.295834379469351,27.32582596763838
2025-05-14 10:00:00,20.41187424223078,14.238525875367918,26.734196938455426
2025-05-14 11:00:00,20.47101053184852,14.122201208764261,26.405277725707027
2025-05-14 12:00:00,20.487147715470673,14.191539777975562,26.830418476134913
2025-05-14 13:00:00,20.307083973716285,14.3867865265815,27.085633967968466
2025-05-14 14:00:00,20.10435511730747,13.729822057505523,25.96251077964564
2025-05-14 15:00:00,20.21502993804081,13.854929717007428,26.64813354683202
2025-05-14 16:00:00,20.72282953742152,14.632922496572977,27.219101879530346
2025-05-14 17:00:00,21.255158458347907,15.280117124178442,27.61273570186329
2025-05-14 18:00:00,21.265803246006982,14.685973203978124,27.666596228035857
2025-05-14 19:00:00,20.57574694340064,14.24260634415078,26.589167362516175
2025-05-14 20:00:00,19.635434156560223,13.24446961521892,25.8271174141391
2025-05-14 21:00:00,19.19752083454553,13.242044525630593,25.62941746217068
2025-05-14 22:00:00,19.654259152116566,13.779974800107142,26.027819372969436
2025-05-14 23:00:00,20.647748335177365,13.844220387264915,27.02701933952311
2025-05-15 00:00:00,21.339574688533588,15.018454657385725,28.026386218037736
2025-05-15 01:00:00,21.1207348472511,15.109641669262443,27.73697753077181
2025-05-15 02:00:00,20.1272440931081,14.029273938052338,26.32310702397823
2025-05-15 03:00:00,19.10217776970903,12.707701240743765,25.204883221019635
2025-05-15 04:00:00,18.746453075871866,11.812558398332046,25.212550290919282
2025-05-15 05:00:00,19.15692608176941,13.032667673397675,25.926770313125143
2025-05-15 06:00:00,19.83697915339552,13.315474003466695,26.071554305036237
2025-05-15 07:00:00,20.21024161084691,13.816136283348795,26.350669520668905
2025-05-15 08:00:00,20.116507517041317,13.983348723424818,26.653950554531484
2025-05-15 09:00:00,19.841944738401608,12.982344947389477,25.829845437220968
2025-05-15 10:00:00,19.728358831328173,13.608789659239253,25.961625110746137
2025-05-15 11:00:00,19.810564475715115,13.631917465430853,25.619360450138977
2025-05-15 12:00:00,19.852657012795937,13.478720459891253,26.23485614908986
2025-05-15 13:00:00,19.700999137701942,13.335750166100445,25.820199245083767
2025-05-15 14:00:00,19.528676183743666,13.039528032152468,26.151481802866133
2025-05-15 15:00:00,19.671297066392416,13.540912453681932,25.68010528105327
2025-05-15 16:00:00,20.212119255294112,13.81638795874455,26.27496933329631
2025-05-15 17:00:00,20.778085529970294,14.409874816403445,27.64751376967725
2025-05-15 18:00:00,20.822528076649412,14.534798244009279,27.508647047156916
2025-05-15 19:00:00,20.165988364618983,13.966103928957727,26.01570927598669
2025-05-15 20:00:00,19.25848737139637,13.067866974415212,25.404973541597354
2025-05-15 21:00:00,18.852280241304424,12.725862809220475,25.596386038555508
2025-05-15 22:00:00,19.33924570305307,13.397330391690533,25.675489085362674
2025-05-15 23:00:00,20.361141040152138,14.362635969644254,26.828811192290576
2025-05-16 00:00:00,21.07924581721408,15.141066028069561,27.577950097022686
2025-05-16 01:00:00,20.88428834662546,14.72936410599503,27.143312266571478
2025-05-16 02:00:00,19.912056697809636,13.70045197378511,25.787786575150356
2025-05-16 03:00:00,18.90544225398532,12.617233838443882,25.168330924821745
2025-05-16 04:00:00,18.56522307334898,12.040350051543308,24.57213822533677
2025-05-16 05:00:00,18.9881618842548,12.540733026958431,25.303381273943103
2025-05-16 06:00:00,19.67759389202962,13.819106983176741,26.049885935127477
2025-05-16 07:00:00,20.05714722316823,13.548900963462234,26.509370934341703
2025-05-16 08:00:00,19.96665991026222,13.648251579426054,26.381126135826385
2025-05-16 09:00:00,19.692387575331896,13.730006656043898,26.26875788040143
2025-05-16 10:00:00,19.576265386297695,13.293007668390189,26.09646289212581
2025-05-16 11:00:00,19.653277037658327,13.93684266309533,26.164286167961325
2025-05-16 12:00:00,19.687723347707497,13.377525922304567,25.775849979322675
2025-05-16 13:00:00,19.52620556509288,13.081390383514545,26.01029318167541
2025-05-16 14:00:00,19.34207686756865,13.331115166031022,25.322742412835755
2025-05-16 15:00:00,19.47123917398517,13.146835238820499,25.318037348026085
2025-05-16 16:00:00,19.997263693663097,13.70884219866137,26.089250861911605
